Image,Class
poligons_Mezs\4114-15_4_tile_8064_3136.tif,13
poligons_Mezs\4114-15_4_tile_8064_5152.tif,13
poligons_Mezs\4114-15_4_tile_8064_5376.tif,13
poligons_Mezs\4114-15_4_tile_8064_672.tif,13
poligons_Mezs\4114-15_4_tile_8064_6720.tif,13
poligons_Mezs\4114-15_4_tile_8064_6944.tif,13
poligons_Mezs\4114-15_4_tile_8064_7168.tif,13
poligons_Mezs\4114-15_4_tile_8064_7392.tif,13
poligons_Mezs\4114-15_4_tile_8064_9632.tif,13
poligons_Mezs\4114-15_4_tile_8288_0.tif,13
poligons_Mezs\4114-15_4_tile_8288_1568.tif,13
poligons_Mezs\4114-15_4_tile_8288_1792.tif,13
poligons_Mezs\4114-15_4_tile_8288_2240.tif,13
poligons_Mezs\4114-15_4_tile_8288_2464.tif,13
poligons_Mezs\4114-15_4_tile_8288_3136.tif,13
poligons_Mezs\4114-15_4_tile_8288_3360.tif,13
poligons_Mezs\4114-15_4_tile_8288_3584.tif,13
poligons_Izcirtums\4114-15_4_tile_8288_4256.tif,4
poligons_Mezs\4114-15_4_tile_8288_448.tif,13
poligons_Mezs\4114-15_4_tile_8288_5152.tif,13
poligons_Mezs\4114-15_4_tile_8288_5376.tif,13
poligons_Jaunaudze\4114-15_4_tile_8288_6048.tif,6
poligons_Jaunaudze\4114-15_4_tile_8288_6272.tif,6
poligons_Mezs\4114-15_4_tile_8288_672.tif,13
poligons_Mezs\4114-15_4_tile_8288_6720.tif,13
poligons_Mezs\4114-15_4_tile_8288_6944.tif,13
poligons_Mezs\4114-15_4_tile_8288_7168.tif,13
poligons_Mezs\4114-15_4_tile_8288_7392.tif,13
poligons_Mezs\4114-15_4_tile_8288_896.tif,13
poligons_Mezs\4114-15_4_tile_8512_0.tif,13
poligons_Mezs\4114-15_4_tile_8512_1568.tif,13
poligons_Mezs\4114-15_4_tile_8512_1792.tif,13
poligons_Mezs\4114-15_4_tile_8512_3136.tif,13
poligons_Mezs\4114-15_4_tile_8512_3360.tif,13
poligons_Mezs\4114-15_4_tile_8512_3584.tif,13
poligons_Mezs\4114-15_4_tile_8512_3808.tif,13
poligons_Mezs\4114-15_4_tile_8512_4928.tif,13
poligons_Mezs\4114-15_4_tile_8512_5152.tif,13
poligons_Mezs\4114-15_4_tile_8512_5376.tif,13
poligons_Mezs\4114-15_4_tile_8512_672.tif,13
poligons_Mezs\4114-15_4_tile_8512_7392.tif,13
poligons_Mezs\4114-15_4_tile_8512_896.tif,13
poligons_Mezs\4114-15_4_tile_8736_0.tif,13
poligons_Mezs\4114-15_4_tile_8736_1120.tif,13
poligons_Mezs\4114-15_4_tile_8736_1568.tif,13
poligons_Mezs\4114-15_4_tile_8736_1792.tif,13
poligons_Izcirtums\4114-15_4_tile_8736_2464.tif,4
poligons_Izcirtums\4114-15_4_tile_8736_2688.tif,4
poligons_Mezs\4114-15_4_tile_8736_4256.tif,13
poligons_Mezs\4114-15_4_tile_8736_4480.tif,13
poligons_Mezs\4114-15_4_tile_8736_6720.tif,13
poligons_Mezs\4114-15_4_tile_8736_896.tif,13
poligons_Mezs\4114-15_4_tile_8960_0.tif,13
poligons_Mezs\4114-15_4_tile_8960_1120.tif,13
poligons_Mezs\4114-15_4_tile_8960_1568.tif,13
poligons_Mezs\4114-15_4_tile_8960_4256.tif,13
poligons_Mezs\4114-15_4_tile_8960_448.tif,13
poligons_Mezs\4114-15_4_tile_8960_6496.tif,13
poligons_Mezs\4114-15_4_tile_8960_6720.tif,13
poligons_Mezs\4114-15_4_tile_8960_6944.tif,13
poligons_Mezs\4114-15_4_tile_8960_7168.tif,13
poligons_Mezs\4114-15_4_tile_8960_7392.tif,13
poligons_Mezs\4114-15_4_tile_896_0.tif,13
poligons_Mezs\4114-15_4_tile_896_224.tif,13
poligons_Mezs\4114-15_4_tile_896_3136.tif,13
poligons_Mezs\4114-15_4_tile_896_3808.tif,13
poligons_Mezs\4114-15_4_tile_896_448.tif,13
poligons_Mezs\4114-15_4_tile_896_4928.tif,13
poligons_Mezs\4114-15_4_tile_896_5152.tif,13
poligons_Mezs\4114-15_4_tile_896_5376.tif,13
poligons_Mezs\4114-15_4_tile_896_5600.tif,13
poligons_Mezs\4114-15_4_tile_896_5824.tif,13
poligons_Mezs\4114-15_4_tile_896_6048.tif,13
poligons_Mezs\4114-15_4_tile_896_6720.tif,13
poligons_Mezs\4114-15_4_tile_896_7168.tif,13
poligons_Mezs\4114-15_4_tile_896_7392.tif,13
poligons_Mezs\4114-15_4_tile_896_7616.tif,13
poligons_Mezs\4114-15_4_tile_896_8512.tif,13
poligons_Mezs\4114-15_4_tile_896_8736.tif,13
poligons_Mezs\4114-15_4_tile_896_9184.tif,13
poligons_Mezs\4114-15_4_tile_896_9408.tif,13
poligons_Mezs\4114-15_4_tile_896_9632.tif,13
poligons_Mezs\4114-15_4_tile_9184_0.tif,13
poligons_Mezs\4114-15_4_tile_9184_1120.tif,13
poligons_Mezs\4114-15_4_tile_9184_1792.tif,13
poligons_Mezs\4114-15_4_tile_9184_2016.tif,13
poligons_Jaunaudze\4114-15_4_tile_9184_2688.tif,6
poligons_Jaunaudze\4114-15_4_tile_9184_3360.tif,6
poligons_Izcirtums\4114-15_4_tile_9184_3808.tif,4
poligons_Mezs\4114-15_4_tile_9184_448.tif,13
poligons_Mezs\4114-15_4_tile_9184_4928.tif,13
poligons_Mezs\4114-15_4_tile_9184_5152.tif,13
poligons_Mezs\4114-15_4_tile_9184_6496.tif,13
poligons_Mezs\4114-15_4_tile_9184_6720.tif,13
poligons_Mezs\4114-15_4_tile_9184_6944.tif,13
poligons_Mezs\4114-15_4_tile_9184_7168.tif,13
poligons_Mezs\4114-15_4_tile_9184_7392.tif,13
poligons_Mezs\4114-15_4_tile_9408_1120.tif,13
poligons_Mezs\4114-15_4_tile_9408_1792.tif,13
poligons_Mezs\4114-15_4_tile_9408_2016.tif,13
poligons_Mezs\4114-15_4_tile_9408_2240.tif,13
poligons_Izcirtums\4114-15_4_tile_9408_4032.tif,4
poligons_Izcirtums\4114-15_4_tile_9408_4256.tif,4
poligons_Mezs\4114-15_4_tile_9408_448.tif,13
poligons_Mezs\4114-15_4_tile_9408_6496.tif,13
poligons_Mezs\4114-15_4_tile_9408_6720.tif,13
poligons_Mezs\4114-15_4_tile_9408_6944.tif,13
poligons_Mezs\4114-15_4_tile_9408_7168.tif,13
poligons_Mezs\4114-15_4_tile_9408_7392.tif,13
poligons_Mezs\4114-15_4_tile_9632_1792.tif,13
poligons_Mezs\4114-15_4_tile_9632_2016.tif,13
poligons_Mezs\4114-15_4_tile_9632_2240.tif,13
poligons_Mezs\4114-15_4_tile_9632_2464.tif,13
poligons_Mezs\4114-15_4_tile_9632_2688.tif,13
poligons_Mezs\4114-15_4_tile_9632_2912.tif,13
poligons_Mezs\4114-15_4_tile_9632_3136.tif,13
poligons_Mezs\4114-15_4_tile_9632_7840.tif,13
poligons_Mezs\4114-15_4_tile_9632_8064.tif,13
poligons_Smiltajs\4114-24_2_tile_4032_0.tif,20
poligons_Smiltajs\4114-24_2_tile_4032_1120.tif,20
poligons_Smiltajs\4114-24_2_tile_4032_1344.tif,20
poligons_Smiltajs\4114-24_2_tile_4032_1568.tif,20
poligons_Smiltajs\4114-24_2_tile_4032_1792.tif,20
poligons_Smiltajs\4114-24_2_tile_4032_2016.tif,20
poligons_Smiltajs\4114-24_2_tile_4032_224.tif,20
poligons_Smiltajs\4114-24_2_tile_4032_2240.tif,20
poligons_Smiltajs\4114-24_2_tile_4032_448.tif,20
poligons_Smiltajs\4114-24_2_tile_4032_672.tif,20
poligons_Smiltajs\4114-24_2_tile_4032_896.tif,20
poligons_Mezs\4114-24_2_tile_4256_2688.tif,13
poligons_Mezs\4114-24_2_tile_4256_2912.tif,13
poligons_Mezs\4114-24_2_tile_4256_3136.tif,13
poligons_Mezs\4114-24_2_tile_4256_3360.tif,13
poligons_Mezs\4114-24_2_tile_4256_3584.tif,13
poligons_Mezs\4114-24_2_tile_4256_3808.tif,13
poligons_Mezs\4114-24_2_tile_4256_4032.tif,13
poligons_Mezs\4114-24_2_tile_4256_4256.tif,13
poligons_Mezs\4114-24_2_tile_4256_4480.tif,13
poligons_Mezs\4114-24_2_tile_4256_4704.tif,13
poligons_Mezs\4114-24_2_tile_4256_4928.tif,13
poligons_Mezs\4114-24_2_tile_4256_5152.tif,13
poligons_Mezs\4114-24_2_tile_4256_5376.tif,13
poligons_Mezs\4114-24_2_tile_4256_5600.tif,13
poligons_Mezs\4114-24_2_tile_4256_6048.tif,13
poligons_Mezs\4114-24_2_tile_4256_6272.tif,13
poligons_Mezs\4114-24_2_tile_4256_6496.tif,13
poligons_Mezs\4114-24_2_tile_4256_6720.tif,13
poligons_Mezs\4114-24_2_tile_4256_6944.tif,13
poligons_Mezs\4114-24_2_tile_4256_7168.tif,13
poligons_Mezs\4114-24_2_tile_4256_7392.tif,13
poligons_Mezs\4114-24_2_tile_4256_7616.tif,13
poligons_Mezs\4114-24_2_tile_4256_7840.tif,13
poligons_Mezs\4114-24_2_tile_4256_8064.tif,13
poligons_Mezs\4114-24_2_tile_4256_8288.tif,13
poligons_Mezs\4114-24_2_tile_4256_9408.tif,13
poligons_Mezs\4114-24_2_tile_4480_0.tif,13
poligons_Mezs\4114-24_2_tile_4480_1120.tif,13
poligons_Mezs\4114-24_2_tile_4480_1344.tif,13
poligons_Mezs\4114-24_2_tile_4480_1568.tif,13
poligons_Mezs\4114-24_2_tile_4480_1792.tif,13
poligons_Mezs\4114-24_2_tile_4480_2016.tif,13
poligons_Mezs\4114-24_2_tile_4480_224.tif,13
poligons_Mezs\4114-24_2_tile_4480_2240.tif,13
poligons_Mezs\4114-24_2_tile_4480_2464.tif,13
poligons_Mezs\4114-24_2_tile_4480_2688.tif,13
poligons_Mezs\4114-24_2_tile_4480_2912.tif,13
poligons_Mezs\4114-24_2_tile_4480_3136.tif,13
poligons_Mezs\4114-24_2_tile_4480_3360.tif,13
poligons_Mezs\4114-24_2_tile_4480_3584.tif,13
poligons_Mezs\4114-24_2_tile_4480_3808.tif,13
poligons_Mezs\4114-24_2_tile_4480_4032.tif,13
poligons_Mezs\4114-24_2_tile_4480_4256.tif,13
poligons_Mezs\4114-24_2_tile_4480_448.tif,13
poligons_Mezs\4114-24_2_tile_4480_4480.tif,13
poligons_Mezs\4114-24_2_tile_4480_4704.tif,13
poligons_Mezs\4114-24_2_tile_4480_4928.tif,13
poligons_Mezs\4114-24_2_tile_4480_5152.tif,13
poligons_Mezs\4114-24_2_tile_4480_5376.tif,13
poligons_Mezs\4114-24_2_tile_4480_5600.tif,13
poligons_Mezs\4114-24_2_tile_4480_5824.tif,13
poligons_Mezs\4114-24_2_tile_4480_6048.tif,13
poligons_Mezs\4114-24_2_tile_4480_6272.tif,13
poligons_Mezs\4114-24_2_tile_4480_6496.tif,13
poligons_Mezs\4114-24_2_tile_4480_672.tif,13
poligons_Mezs\4114-24_2_tile_4480_6720.tif,13
poligons_Mezs\4114-24_2_tile_4480_6944.tif,13
poligons_Mezs\4114-24_2_tile_4480_7168.tif,13
poligons_Mezs\4114-24_2_tile_4480_7616.tif,13
poligons_Mezs\4114-24_2_tile_4480_7840.tif,13
poligons_Mezs\4114-24_2_tile_4480_8064.tif,13
poligons_Mezs\4114-24_2_tile_4480_8288.tif,13
poligons_Mezs\4114-24_2_tile_4480_8512.tif,13
poligons_Mezs\4114-24_2_tile_4480_8736.tif,13
poligons_Mezs\4114-24_2_tile_4480_896.tif,13
poligons_Mezs\4114-24_2_tile_4704_1120.tif,13
poligons_Mezs\4114-24_2_tile_4704_1344.tif,13
poligons_Mezs\4114-24_2_tile_4704_1568.tif,13
poligons_Mezs\4114-24_2_tile_4704_1792.tif,13
poligons_Mezs\4114-24_2_tile_4704_2016.tif,13
poligons_Mezs\4114-24_2_tile_4704_2240.tif,13
poligons_Mezs\4114-24_2_tile_4704_2464.tif,13
poligons_Mezs\4114-24_2_tile_4704_2688.tif,13
poligons_Mezs\4114-24_2_tile_4704_2912.tif,13
poligons_Mezs\4114-24_2_tile_4704_4032.tif,13
poligons_Mezs\4114-24_2_tile_4704_4256.tif,13
poligons_Mezs\4114-24_2_tile_4704_448.tif,13
poligons_Mezs\4114-24_2_tile_4704_4480.tif,13
poligons_Mezs\4114-24_2_tile_4704_4704.tif,13
poligons_Mezs\4114-24_2_tile_4704_4928.tif,13
poligons_Mezs\4114-24_2_tile_4704_5152.tif,13
poligons_Mezs\4114-24_2_tile_4704_5376.tif,13
poligons_Mezs\4114-24_2_tile_4704_5600.tif,13
poligons_Mezs\4114-24_2_tile_4704_5824.tif,13
poligons_Mezs\4114-24_2_tile_4704_6048.tif,13
poligons_Mezs\4114-24_2_tile_4704_6272.tif,13
poligons_Mezs\4114-24_2_tile_4704_6496.tif,13
poligons_Mezs\4114-24_2_tile_4704_672.tif,13
poligons_Mezs\4114-24_2_tile_4704_6720.tif,13
poligons_Mezs\4114-24_2_tile_4704_896.tif,13
poligons_Parejas_zemes\4114-24_2_tile_4704_9408.tif,15
poligons_Parejas_zemes\4114-24_2_tile_4928_0.tif,15
poligons_Mezs\4114-24_2_tile_4928_1120.tif,13
poligons_Mezs\4114-24_2_tile_4928_1344.tif,13
poligons_Mezs\4114-24_2_tile_4928_1568.tif,13
poligons_Mezs\4114-24_2_tile_4928_1792.tif,13
poligons_Mezs\4114-24_2_tile_4928_2016.tif,13
poligons_Mezs\4114-24_2_tile_4928_2240.tif,13
poligons_Mezs\4114-24_2_tile_4928_2464.tif,13
poligons_Mezs\4114-24_2_tile_4928_2688.tif,13
poligons_Parejas_zemes\4114-24_2_tile_4928_3360.tif,15
poligons_Parejas_zemes\4114-24_2_tile_4928_3584.tif,15
poligons_Mezs\4114-24_2_tile_4928_4256.tif,13
poligons_Mezs\4114-24_2_tile_4928_448.tif,13
poligons_Mezs\4114-24_2_tile_4928_4480.tif,13
poligons_Mezs\4114-24_2_tile_4928_4704.tif,13
poligons_Mezs\4114-24_2_tile_4928_4928.tif,13
poligons_Mezs\4114-24_2_tile_4928_5152.tif,13
poligons_Mezs\4114-24_2_tile_4928_5376.tif,13
poligons_Mezs\4114-24_2_tile_4928_5600.tif,13
poligons_Mezs\4114-24_2_tile_4928_5824.tif,13
poligons_Mezs\4114-24_2_tile_4928_6048.tif,13
poligons_Mezs\4114-24_2_tile_4928_6272.tif,13
poligons_Mezs\4114-24_2_tile_4928_6496.tif,13
poligons_Mezs\4114-24_2_tile_4928_672.tif,13
poligons_Parejas_zemes\4114-24_2_tile_4928_7392.tif,15
poligons_Parejas_zemes\4114-24_2_tile_4928_7616.tif,15
poligons_Parejas_zemes\4114-24_2_tile_4928_7840.tif,15
poligons_Parejas_zemes\4114-24_2_tile_4928_8064.tif,15
poligons_Parejas_zemes\4114-24_2_tile_4928_8288.tif,15
poligons_Parejas_zemes\4114-24_2_tile_4928_8512.tif,15
poligons_Parejas_zemes\4114-24_2_tile_4928_8736.tif,15
poligons_Mezs\4114-24_2_tile_4928_896.tif,13
poligons_Parejas_zemes\4114-24_2_tile_4928_8960.tif,15
poligons_Parejas_zemes\4114-24_2_tile_4928_9184.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5152_0.tif,15
poligons_Mezs\4114-24_2_tile_5152_1120.tif,13
poligons_Mezs\4114-24_2_tile_5152_1344.tif,13
poligons_Mezs\4114-24_2_tile_5152_1568.tif,13
poligons_Mezs\4114-24_2_tile_5152_1792.tif,13
poligons_Mezs\4114-24_2_tile_5152_2016.tif,13
poligons_Mezs\4114-24_2_tile_5152_2240.tif,13
poligons_Mezs\4114-24_2_tile_5152_2464.tif,13
poligons_Mezs\4114-24_2_tile_5152_2688.tif,13
poligons_Parejas_zemes\4114-24_2_tile_5152_3136.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5152_3360.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5152_3808.tif,15
poligons_Mezs\4114-24_2_tile_5152_4480.tif,13
poligons_Mezs\4114-24_2_tile_5152_4704.tif,13
poligons_Mezs\4114-24_2_tile_5152_4928.tif,13
poligons_Mezs\4114-24_2_tile_5152_5152.tif,13
poligons_Mezs\4114-24_2_tile_5152_5376.tif,13
poligons_Mezs\4114-24_2_tile_5152_6048.tif,13
poligons_Mezs\4114-24_2_tile_5152_6272.tif,13
poligons_Mezs\4114-24_2_tile_5152_672.tif,13
poligons_Mezs\4114-24_2_tile_5152_896.tif,13
poligons_Parejas_zemes\4114-24_2_tile_5376_0.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5376_224.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5376_8288.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_2912.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_3136.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_4032.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_4256.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_4480.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_4704.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_4928.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_5152.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_5376.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_5600.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_5824.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_6048.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_6272.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_6944.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_7168.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_7392.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_8288.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_8512.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_8960.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_9184.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_9408.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5600_9632.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_0.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_1120.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_1344.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_1792.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_2016.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_224.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_2240.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_2464.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_2688.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_2912.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_3136.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_3360.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_4032.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_4256.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_448.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_4480.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_4704.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_4928.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_5152.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_5376.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_5600.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_6496.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_672.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_6720.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_6944.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_7168.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_7392.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_7616.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_7840.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_8064.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_8288.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_8512.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_8736.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_896.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_8960.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_9184.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_9408.tif,15
poligons_Parejas_zemes\4114-24_2_tile_5824_9632.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_0.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_1120.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_1344.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_2016.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_224.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_2240.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_2464.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_2688.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_2912.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_3136.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_3360.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_4032.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_4256.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_448.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_4480.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_4704.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_4928.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_5152.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_5376.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_5600.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_6496.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_672.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_6720.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_6944.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_7168.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_7392.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_7616.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_7840.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_8064.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_8288.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_8512.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_8736.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_896.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_8960.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_9184.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_9408.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6048_9632.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_0.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_1120.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_1344.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_2016.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_224.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_2240.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_2464.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_2688.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_2912.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_3136.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_3360.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_3584.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_3808.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_4032.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_4256.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_448.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_4480.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_4704.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_4928.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_5152.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_5376.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_5600.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_6272.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_6496.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_672.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_6720.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_6944.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_7168.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_7392.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_7616.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_7840.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_8064.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_8288.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_8512.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_8736.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_896.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_8960.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6272_9184.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_0.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_1120.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_1344.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_1568.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_1792.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_2016.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_224.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_2240.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_2464.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_2688.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_2912.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_3136.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_3360.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_3584.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_3808.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_4032.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_4256.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_448.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_4480.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_4704.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_4928.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_5152.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_5376.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_5600.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_5824.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_6048.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_6272.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_6496.tif,15
poligons_Parejas_zemes\4114-24_2_tile_6496_672.tif,15
